MeasurementDate,SourceSheet,SourceBlock,SourceExcelRow,Obs_,Time,Date,configName,configAuthor,remark,Bar_code,x,x_1,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv_Fm,Fs,Fm_,PhiPS2,PS2_1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,MEASUREMENT_HEADER_END,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_128,x_129,x_130,x_131,x_132,x_133
2026-07-14,DATA_DUMP_1785116825020,93,3785,28,0.722939814814815,46217,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P10",,,0.067015,2.916084,0.065509,1.711403,2.208929,2.162404,4.684533,2.475604,22.018614,22.49235,47.700111,0.441786,7.5,PSF-00578_20260714172102_f85,0,0,0,80.542084,208.300705,0.613337,0.5,0.8,311.934998,1,38.24,37.44,35.41,31.66,31.66,98.21,156,154.4,1,1271,3.795,-9,-30,20,,,,,,,,0.927511574074074,46217,39.2085,-96.5938,338,12,0.94,0.717303240740741,46217,-0.39,1,0.004,0.003,-9999,0.055,0.441,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.456615,2.443676,1.64197,0.928449,0.181019,-0.044639,0.148624,1.169057,80.542084,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260714172102_f85,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,DATA_DUMP_1785116825020,93,3786,29,0.723113425925926,46217,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P10",,,0.075448,2.916059,0.073546,2.107853,2.16149,2.104159,4.875283,2.713793,21.425976,22.009752,49.643433,0.441786,7.5,PSF-00578_20260714172117_559,0,0,0,79.672333,268.627533,0.70341,0.5,0.8,34.249245,1,37.46,36.47,35.39,32.37,32.37,98.21,156,154.4,1,122,3.8,-21,45,1,,,,,,,,0.927685185185185,46217,39.2084,-96.5938,337.9,12,0.94,0.717303240740741,46217,-0.39,1,0.001,0.004,-9999,0.109,0.153,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.455317,2.442652,1.641944,0.928486,0.18116,-0.036077,0.150279,0.208354,79.672333,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260714172117_559,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,DATA_DUMP_1785116825020,93,3787,30,0.723356481481481,46217,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P10",,,0.043822,2.917613,0.043174,1.263032,2.161252,2.126942,4.930519,2.769266,21.657795,22.00717,50.205494,0.441786,7.5,PSF-00578_20260714172138_bba,0,0,0,76.608185,234.466202,0.673266,0.5,0.8,24.643637,1,37.53,36.93,35.35,32.57,32.57,98.21,156.2,154.6,1,92,3.8,-18,-22,1,,,,,,,,0.927916666666667,46217,39.2084,-96.5938,337.9,12,0.94,0.717303240740741,46217,-0.39,1,-0.001,0.001,-9999,0.305,0.547,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.455946,2.442744,1.643531,0.928821,0.181397,-0.033299,0.152628,0.183104,76.608185,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260714172138_bba,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,DATA_DUMP_1785116825020,93,3788,31,0.723541666666667,46217,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P10",,,0.063695,2.91535,0.062333,1.748421,2.102567,2.054957,4.760915,2.658349,20.925287,21.410086,48.479607,0.441786,7.5,PSF-00578_20260714172154_a09,0,0,0,85.659744,241.960281,0.645976,0.5,0.8,18.252686,1,36.57,35.74,35.32,31.95,31.95,98.2,155.9,154.5,0.9,71,3.793,-13,40,348,,,,,,,,0.928101851851852,46217,39.2084,-96.5938,337.9,12,0.94,0.717303240740741,46217,-0.39,1,0.002,0.001,-9999,0.139,-0.342,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454341,2.441478,1.641223,0.928566,0.181599,-0.040275,0.154339,0.165668,85.659744,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260714172154_a09,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,DATA_DUMP_1785116825020,93,3789,32,0.723715277777778,46217,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P10",,,0.013885,2.915566,0.013819,0.415591,2.067474,2.056155,4.915902,2.848428,20.937269,21.052526,50.057297,0.441786,7.5,PSF-00578_20260714172209_aa3,0,0,0,85.437653,325.430634,0.737463,0.5,0.8,21.466095,1,36.01,35.82,35.29,32.51,32.51,98.21,155.9,154.5,0.9,73,3.759,-23,4,21,,,,,,,,0.928275462962963,46217,39.2084,-96.5938,338.3,13,0.87,0.717303240740741,46217,-0.39,1,0.001,0,-9999,0.295,0.727,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454453,2.44075,1.641443,0.928645,0.181808,-0.033214,0.155828,0.167447,85.437653,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260714172209_aa3,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3816,1,0.390972222222222,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P01",,,0.129053,2.916045,0.123584,2.022332,2.122416,2.067351,3.683022,1.560606,21.037298,21.597631,37.47831,0.441786,7.5,PSF-00578_20260715092300_fe2,0,0,0,89.74099,231.803299,0.612857,0.5,0.8,266.401611,1,60.43,58.86,26.68,27.49,27.49,98.27,156,155.7,0.2,1087,4.071,11,53,24,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,-0.002,0.003,-0.038,-4.926,-0.857,-0.42,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.486068,2.474841,1.64193,0.93157,0.255083,0.009514,0.096172,1.014686,89.74099,0.000299,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092300_fe2,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3817,2,0.391215277777778,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P01",,,0.052581,2.916646,0.05165,0.75124,2.15961,2.139172,3.547474,1.387864,21.76754,21.97551,36.097977,0.441786,7.5,PSF-00578_20260715092321_28e,0,0,0,83.626266,269.548767,0.689755,0.5,0.8,69.587921,1,61.18,60.6,26.77,26.85,26.85,98.27,156.1,155.6,0.3,252,4.071,6,-59,45,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,0,0.001,-0.01,0.055,-0.112,-0.317,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488263,2.475765,1.642543,0.93151,0.254215,0.001324,0.101252,0.317393,83.626266,0.00029,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092321_28e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3818,3,0.391435185185185,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P01",,,0.210071,2.917282,0.19596,3.759006,2.278624,2.17654,4.102474,1.82385,22.148687,23.187504,41.747173,0.441786,7.5,PSF-00578_20260715092340_a73,0,0,0,88.533638,147.363785,0.399217,0.5,0.8,247.816696,1,64.26,61.38,26.84,29.34,29.34,98.27,156.2,155.4,0.5,1552,4.102,-1,46,7,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,0.001,-0.001,-0.011,-0.097,0.009,-0.533,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489246,2.479606,1.643192,0.930961,0.253451,0.028965,0.106011,1.403376,88.533638,0.000284,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092340_a73,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3819,4,0.391643518518519,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P01",,,0.043073,2.916749,0.042447,0.600707,2.226322,2.20999,3.576209,1.349887,22.485355,22.651524,36.38583,0.441786,7.5,PSF-00578_20260715092358_8cb,0,0,0,76.355339,256.812561,0.702681,0.5,0.8,60.881248,1,62.55,62.09,26.9,26.99,26.99,98.29,156.1,155.5,0.4,217,4.101,1,51,317,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,-0.002,-0.002,-0.011,-0.063,-0.115,-0.173,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.490136,2.477461,1.642649,0.931115,0.252812,0.001296,0.109767,0.287632,76.355339,0.000287,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092358_8cb,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3820,5,0.391898148148148,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P01",,,0.085999,2.917228,0.083536,1.068175,2.377512,2.34853,3.596002,1.21849,23.896801,24.191704,36.590107,0.441786,7.5,PSF-00578_20260715092420_1fb,0,0,0,77.512268,227.442032,0.6592,0.5,0.8,154.436035,1,66.46,65.65,26.99,27.08,27.08,98.28,156.1,155.6,0.4,586,4.099,-14,-9,334,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,0.001,-0.002,-9999,-0.256,0.037,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.494628,2.48233,1.643138,0.931286,0.25195,0.001384,0.114278,0.596039,77.512268,0.00029,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092420_1fb,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3821,6,0.392118055555556,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P01",,,0.144661,2.914899,0.137821,2.454573,2.378567,2.311845,4.071499,1.692932,23.522804,24.2017,41.427128,0.441786,7.5,PSF-00578_20260715092439_fff,0,0,0,113.47818,207.141998,0.452172,0.5,0.8,224.044235,1,66.18,64.33,27.07,29.21,29.21,98.28,155.9,155.8,0.1,1239,4.098,-24,-11,27,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,-0.004,-0.004,-0.013,-0.012,-0.771,-3.48,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.492937,2.481969,1.640764,0.931793,0.251157,0.02484,0.118104,1.141688,113.47818,0.000282,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092439_fff,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3822,7,0.392430555555556,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P01",,,0.072775,2.915467,0.071003,0.98357,2.345744,2.319006,3.665789,1.320045,23.591587,23.8636,37.29261,0.441786,7.5,PSF-00578_20260715092506_a4d,0,0,0,90.907578,261.550781,0.652429,0.5,0.8,26.06011,1,64.88,64.14,27.17,27.41,27.41,98.3,155.9,155.5,0.3,100,4.097,-12,-9,334,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,-0.003,-0.004,-0.014,0.863,1.232,1.648,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.49268,2.480322,1.641342,0.931046,0.250133,0.003024,0.122737,0.190082,90.907578,0.000296,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092506_a4d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3823,8,0.392662037037037,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P02",,,0.194963,2.916537,0.182747,3.463729,2.332998,2.238914,4.134612,1.801614,22.779287,23.736525,42.06662,0.441786,7.5,PSF-00578_20260715092526_64d,0,0,0,94.493149,158.635849,0.404339,0.5,0.8,270.86319,1,64.25,61.66,27.25,29.48,29.48,98.29,156.1,155.3,0.5,1675,4.096,21,60,328,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,-0.003,-0.005,-0.012,-0.104,-0.257,-0.911,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489523,2.479525,1.642432,0.930528,0.249407,0.025921,0.126249,1.506015,94.493149,0.000271,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092526_64d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3824,9,0.392847222222222,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P02",,,0.032573,2.915316,0.032213,0.433571,2.30109,2.289299,3.58426,1.283171,23.294287,23.414263,36.470905,0.441786,7.5,PSF-00578_20260715092542_176,0,0,0,81.054924,293.321381,0.723665,0.5,0.8,38.626011,1,63.11,62.78,27.32,27.02,27.02,98.28,155.9,155.6,0.2,133,4.092,8,-53,5,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,-0.001,0,-9999,0.274,0.673,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.49094,2.478089,1.641188,0.931287,0.248709,-0.002935,0.128852,0.218141,81.054924,0.000295,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092542_176,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3825,10,0.393032407407407,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P02",,,-0.00592,2.915082,-0.005932,-0.083213,2.281262,2.283526,3.618389,1.337127,23.235964,23.212929,36.818836,0.441786,7.5,PSF-00578_20260715092558_4fe,0,0,0,72.679283,230.275146,0.684381,0.5,0.8,73.204422,1,62.36,62.42,27.37,27.19,27.19,98.28,155.9,155.5,0.2,267,4.096,12,56,345,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.390868055555556,46218,-1.41,1,-0.001,-0.003,-0.011,-0.063,-0.097,-0.14,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.490464,2.477138,1.64095,0.93115,0.248145,-0.001763,0.131308,0.330086,72.679283,0.000284,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092558_4fe,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3826,11,0.393252314814815,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P02",,,-0.013519,2.916676,-0.013582,-0.188914,2.319675,2.324807,3.645321,1.325646,23.652588,23.600378,37.087502,0.441786,7.5,PSF-00578_20260715092617_f09,0,0,0,85.151909,295.345551,0.711687,0.5,0.8,50.629555,1,63.13,63.27,27.45,27.31,27.31,98.29,156.1,155.3,0.5,178,4.093,-5,-31,23,,,,,,,,0.597800925925926,46218,39.2084,-96.5939,337.5,5,1.57,0.390868055555556,46218,-1.41,1,0.001,0,-0.009,0.24,0.327,1.169,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.491531,2.478094,1.642574,0.930769,0.247414,-0.001178,0.13431,0.255251,85.151909,0.000285,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092617_f09,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3827,12,0.393472222222222,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P02",,,-0.020749,2.916588,-0.020897,-0.276969,2.401258,2.408777,3.663865,1.262607,24.505213,24.428726,37.273609,0.441786,7.5,PSF-00578_20260715092636_425,0,0,0,86.157204,290.272583,0.703185,0.5,0.8,22.95525,1,65.08,65.28,27.52,27.4,27.4,98.3,156.1,155.2,0.5,82,4.091,-8,59,7,,,,,,,,0.598009259259259,46218,39.2084,-96.5938,338.9,7,1.28,0.390868055555556,46218,-1.41,1,-0.002,-0.002,-0.011,0.221,0.315,0.616,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.494066,2.480516,1.642484,0.93044,0.246713,-0.001012,0.13713,0.174835,86.157204,0.000289,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092636_425,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DATA_DUMP_1785116825020,94,3828,13,0.393634259259259,46218,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P02",,,0.064483,2.915666,0.063087,1.195526,2.442776,2.410313,4.242244,1.799467,24.520037,24.850281,43.1562,0.441786,7.5,PSF-00578_20260715092650_300,0,0,0,110.349655,216.013672,0.489154,0.5,0.8,231.197433,1,65.97,65.09,27.58,29.93,29.93,98.3,156,155.5,0.3,1182,4.094,-26,-20,29,,,,,,,,0.598171296296296,46218,39.2085,-96.5938,339.4,8,1.03,0.390868055555556,46218,-1.41,1,0.001,0.001,-9999,-0.689,-1.198,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.493818,2.481622,1.641544,0.931039,0.246125,0.027299,0.139255,1.093982,110.349655,0.000281,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260715092650_300,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
