SYS_Obs,SYS_Time,SYS_Date,SYS_configName,SYS_configAuthor,USERDEF_remark,USERDEF_Bar_code,USERDEF,USERDEF_1,PORO_gsw,PORO_gbw,PORO_gtw,PORO_E_apparent,PORO_VPcham,PORO_VPref,PORO_VPleaf,PORO_VPDleaf,PORO_H2O_r,PORO_H2O_s,PORO_H2O_leaf,PORO_leaf_area,PORO_leaf_width,FLUORO_flashID,FLUORO_Fo,FLUORO_Fm,FLUORO_FvFm,FLUORO_Fs,FLUORO_Fm_1,FLUORO_PhiPS2,FLUORO_PS21,FLUORO_abs,FLUORO_ETR,FLUORO_TRANS,SENSOR_rh_s,SENSOR_rh_r,SENSOR_Tref,SENSOR_Tmeas,SENSOR_Tleaf,SENSOR_P_atm,SENSOR_flow,SENSOR_flow_s,SENSOR_leak_pct,SENSOR_Qamb,SENSOR_batt,LEAF_ANGLE_pitch,LEAF_ANGLE_roll,LEAF_ANGLE_heading,LEAF_ANGLE_angle_inc_leaf,LEAF_ANGLE_direct_pct,LEAF_ANGLE_slope_leaf,LEAF_ANGLE_az_leaf,LEAF_ANGLE_dec_solar,LEAF_ANGLE_az_solar,LEAF_ANGLE_zenith_solar,GPS_gps_time,GPS_gps_date,GPS_latitude,GPS_longitude,GPS_altitude,GPS_gps_sats,GPS_gps_HDOP,MATCH_match_time,MATCH_match_date,MATCH_rh_adj,MATCH_type,STABILITY_gsw1sec,STABILITY_gsw2sec,STABILITY_gsw4sec,STABILITY_flr1sec,STABILITY_flr2sec,STABILITY_flr4sec,P_CONFIG_auto,P_CONFIG_flow_set,P_CONFIG_gsw_limit,P_CONFIG_gsw_period,P_CONFIG_aw,P_CONFIG_Bla,P_CONFIG_Blb,P_CONFIG_Blc,P_CONFIG_Bld,P_CONFIG_Ble,P_CONFIG_chamber,FL_CONFIG_dark,FL_CONFIG_flash_type,FL_CONFIG_flash_intensity,FL_CONFIG_modrate,FL_CONFIG_flr_limit,FL_CONFIG_flr_period,FL_CONFIG_P1_dur,FL_CONFIG_P2_dur,FL_CONFIG_P3_dur,FL_CONFIG_P1_Fmax,FL_CONFIG_P2_ramp,FL_CONFIG_P2_slp,FL_CONFIG_P3_Fmax,FL_CONFIG_P3_Pred,FL_CONFIG_P3_DeltaF,SENSOR_V_v_humA,SENSOR_V_v_humB,SENSOR_V_v_flowIn,SENSOR_V_v_flowOut,SENSOR_V_v_temp,SENSOR_V_v_irt,SENSOR_V_v_pres,SENSOR_V_v_par,SENSOR_V_v_F,SENSOR_V_i_LED,USERCAL_b_rhr,USERCAL_m_rhr,USERCAL_span_rhr,USERCAL_b_rhs,USERCAL_m_rhs,USERCAL_span_rhs,USERCAL_z_flowIn,USERCAL_z_flowOut,USERCAL_z_quantum,USERCAL_z_flr,META_flashId,META_lciSerNum,META_lcpSerNum,META_lcfSerNum,META_lcrhSerNum,META_version,META_configUpdatedAt,SourceFile,SourceDateFromFile,SourceRow,PlantID,CleanTimestamp,MeasurementDate
33,11:52:43,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.068124,2.9159,0.066569,2.4551,1.8599,1.7933,5.3324,3.4724,18.3452,19.0272,54.5505,0.44179,7.5,PSF-00578_20260721115243_f1e,0,0,0,85.20734,212.6319,0.59927,0.5,0.8,181.7733,1,29.9,28.83,36.75,33.96,33.96,97.75,156,154.6,0.9,758,3.585,-9,-47,348,,,,,,,,16:46:55,21-Jul-2026,39.2084,-96.5938,338.9,9,1.08,11:45:16,21-Jul-2026,-0.35,1,-0.002,-0.002,-9999,-0.6,-0.805,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4446,2.4323,1.6418,0.92881,0.17181,-0.033848,0.21566,0.74027,85.2073,0.000298,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721115243_f1e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,127,Pl16-R2-M1-H2-P08,21-Jul-2026 11:52:43,21-Jul-2026
34,11:52:55,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.061333,2.9175,0.06007,2.0826,1.9287,1.8722,5.1941,3.2654,19.1537,19.7312,53.1377,0.44179,7.5,PSF-00578_20260721115255_b5e,0,0,0,80.80745,236.7368,0.65866,0.5,0.8,134.3002,1,30.99,30.09,36.76,33.49,33.49,97.75,156.2,154.5,1.1,510,3.586,-12,-54,353,,,,,,,,16:47:07,21-Jul-2026,39.2084,-96.5938,338.8,9,1.08,11:45:16,21-Jul-2026,-0.35,1,0.003,0.004,-9999,-0.183,0.396,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4464,2.4338,1.6434,0.92872,0.17177,-0.039563,0.21693,0.53258,80.8074,0.000303,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721115255_b5e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,128,Pl16-R2-M1-H2-P08,21-Jul-2026 11:52:55,21-Jul-2026
35,11:53:09,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.081237,2.9169,0.079036,2.7813,1.9517,1.8763,5.2644,3.3127,19.1962,19.9676,53.8586,0.44179,7.5,PSF-00578_20260721115309_0b6,0,0,0,80.92475,214.9973,0.6236,0.5,0.8,143.2312,1,31.35,30.14,36.77,33.73,33.73,97.74,156.1,154.4,1.1,574,3.585,-9,-52,352,,,,,,,,16:47:21,21-Jul-2026,39.2084,-96.5938,338.6,9,1.08,11:45:16,21-Jul-2026,-0.35,1,0.002,0.003,-9999,-0.644,-0.249,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4465,2.4342,1.6428,0.92834,0.17172,-0.036776,0.21819,0.58644,80.9248,0.000311,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721115309_0b6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,129,Pl16-R2-M1-H2-P08,21-Jul-2026 11:53:09,21-Jul-2026
36,11:53:25,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.068751,2.9164,0.067168,2.4892,1.9618,1.8943,5.4471,3.4852,19.379,20.0696,55.724,0.44179,7.5,PSF-00578_20260721115325_339,0,0,0,78.02081,247.324,0.68454,0.5,0.8,148.3982,1,31.5,30.41,36.78,34.35,34.35,97.75,156,154.5,1,542,3.585,-11,-51,352,,,,,,,,16:47:37,21-Jul-2026,39.2084,-96.5938,338.5,9,1.08,11:45:16,21-Jul-2026,-0.35,1,-0.001,-0.001,0.009,0.018,-0.123,0.454,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4468,2.4344,1.6423,0.92869,0.17166,-0.029516,0.21978,0.5595,78.0208,0.000301,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721115325_339,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,130,Pl16-R2-M1-H2-P08,21-Jul-2026 11:53:25,21-Jul-2026
37,11:53:53,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.067474,2.9171,0.065949,2.48,1.9158,1.8485,5.4533,3.5375,18.9096,19.5976,55.785,0.44179,7.5,PSF-00578_20260721115353_69d,0,0,0,99.22028,289.6729,0.65748,0.5,0.8,18.0543,1,30.74,29.66,36.79,34.37,34.37,97.75,156.1,154.5,1,69,3.585,-4,56,139,,,,,,,,16:48:05,21-Jul-2026,39.2084,-96.5938,339.5,9,1.07,11:45:16,21-Jul-2026,-0.35,1,0.004,0.003,-9999,-11.555,5.607,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4458,2.4334,1.643,0.92872,0.17159,-0.029405,0.22255,0.16401,99.2203,0.000302,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721115353_69d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,131,Pl16-R2-M1-H2-P08,21-Jul-2026 11:53:53,21-Jul-2026
38,11:54:53,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.056475,2.9165,0.055402,2.0699,1.8206,1.7644,5.3385,3.5179,18.0528,18.6278,54.621,0.44179,7.5,PSF-00578_20260721115453_de9,0,0,0,82.61346,268.7502,0.6926,0.5,0.8,67.7805,1,29.16,28.26,36.82,33.98,33.98,97.74,156.1,154.6,0.9,245,3.584,25,70,190,,,,,,,,16:49:05,21-Jul-2026,39.2084,-96.5938,340,12,0.83,11:45:16,21-Jul-2026,-0.35,1,-0.001,0,-9999,-0.026,0.138,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4438,2.4312,1.6424,0.92888,0.17135,-0.034442,0.22843,0.31107,82.6135,0.000315,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721115453_de9,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,132,Pl16-R2-M1-H2-P08,21-Jul-2026 11:54:53,21-Jul-2026
39,11:55:07,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.063964,2.9145,0.062591,2.5693,1.82,1.7501,5.6782,3.8581,17.9068,18.6217,58.0968,0.44179,7.5,PSF-00578_20260721115507_8f1,0,0,0,81.75803,261.9352,0.68787,0.5,0.8,59.369,1,29.16,28.04,36.82,35.1,35.1,97.74,155.8,154.5,0.8,216,3.584,32,74,186,,,,,,,,16:49:19,21-Jul-2026,39.2084,-96.5938,339.4,13,0.75,11:45:16,21-Jul-2026,-0.35,1,0,0.002,0.008,0.125,0.162,-0.125,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4435,2.4312,1.6404,0.92872,0.1714,-0.020909,0.22978,0.28694,81.758,0.000305,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721115507_8f1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,133,Pl16-R2-M1-H2-P08,21-Jul-2026 11:55:07,21-Jul-2026
18,16:22:01,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.050533,2.9159,0.049672,1.7004,2.2436,2.1976,5.4566,3.213,22.491,22.9615,55.8447,0.44179,7.5,PSF-00578_20260721162201_677,0,0,0,141.5731,204.0643,0.30623,0.5,0.8,198.1327,1,44.52,43.61,32.95,34.38,34.38,97.71,156,154.8,0.8,1618,4.068,11,50,179,,,,,,,,21:16:12,21-Jul-2026,39.2084,-96.5939,330.2,15,0.71,16:14:26,21-Jul-2026,-0.85,1,-0.001,0,-9999,-0.823,-2.943,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4652,2.4529,1.6418,0.92941,0.19915,0.017335,0.23648,1.4582,141.5731,0.000292,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162201_677,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,134,Pl16-R2-M1-H2-P08,21-Jul-2026 16:22:01,21-Jul-2026
19,16:22:13,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.15931,2.9149,0.15106,4.7855,2.2665,2.137,5.2429,2.9764,21.8726,23.1976,53.6606,0.44179,7.5,PSF-00578_20260721162213_7f6,0,0,0,116.9014,175.2505,0.33295,0.5,0.8,238.7881,1,44.75,42.19,33.04,33.66,33.66,97.7,155.9,154.6,0.8,1793,4.064,21,46,146,,,,,,,,21:16:20,21-Jul-2026,39.2084,-96.5939,330.1,15,0.71,16:14:26,21-Jul-2026,-0.85,1,-0.001,0,-9999,-1.741,-3.379,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4633,2.4531,1.6408,0.92893,0.19845,0.007606,0.23778,1.6048,116.9014,0.000292,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162213_7f6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,135,Pl16-R2-M1-H2-P08,21-Jul-2026 16:22:13,21-Jul-2026
20,16:22:27,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.088071,2.9168,0.08549,2.3601,2.2116,2.1479,4.8121,2.6005,21.9827,22.6356,49.2506,0.44179,7.5,PSF-00578_20260721162227_78f,0,0,0,81.14719,239.1265,0.66065,0.5,0.8,48.8626,1,43.42,42.17,33.15,32.14,32.14,97.71,156.1,154.8,0.8,185,4.07,-2,-59,99,,,,,,,,21:16:38,21-Jul-2026,39.2084,-96.5939,331.4,15,0.71,16:14:26,21-Jul-2026,-0.85,1,0.002,0.002,-9999,-0.298,-0.427,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4633,2.4514,1.6427,0.92949,0.19767,-0.011773,0.23923,0.26114,81.1472,0.000311,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162227_78f,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,136,Pl16-R2-M1-H2-P08,21-Jul-2026 16:22:27,21-Jul-2026
21,16:22:43,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.18552,2.9164,0.17442,5.4744,2.3907,2.243,5.3362,2.9455,22.955,24.4669,54.6115,0.44179,7.5,PSF-00578_20260721162243_fee,0,0,0,96.47798,145.1751,0.33544,0.5,0.8,56.9738,1,46.64,43.76,33.26,33.98,33.98,97.71,156,154.7,0.9,425,4.068,18,60,157,,,,,,,,21:16:54,21-Jul-2026,39.2084,-96.5939,331.8,15,0.71,16:14:26,21-Jul-2026,-0.85,1,0,0.002,0.009,-0.506,-0.066,-3.783,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4654,2.4555,1.6423,0.92903,0.1968,0.008854,0.24094,0.46145,96.478,0.000303,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162243_fee,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,137,Pl16-R2-M1-H2-P08,21-Jul-2026 16:22:43,21-Jul-2026
22,16:22:58,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.17957,2.9159,0.16915,4.5759,2.2212,2.0974,4.7696,2.5485,21.4672,22.7337,48.8174,0.44179,7.5,PSF-00578_20260721162258_4ff,0,0,0,91.2441,269.2559,0.66112,0.5,0.8,50.1223,1,43.1,40.7,33.35,31.98,31.98,97.7,156,154.9,0.7,190,4.068,10,-66,137,,,,,,,,21:17:08,21-Jul-2026,39.2084,-96.5939,331.7,15,0.71,16:14:26,21-Jul-2026,-0.85,1,-0.003,-0.005,-9999,-0.14,0.051,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4613,2.4509,1.6418,0.9297,0.19606,-0.016121,0.24245,0.26501,91.2441,0.000307,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162258_4ff,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,138,Pl16-R2-M1-H2-P08,21-Jul-2026 16:22:58,21-Jul-2026
23,16:23:12,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.040409,2.9162,0.039856,1.128,2.1742,2.1436,4.8401,2.666,21.939,22.2513,49.536,0.44179,7.5,PSF-00578_20260721162312_28b,0,0,0,83.03261,248.5621,0.66595,0.5,0.8,54.154,1,41.97,41.38,33.45,32.24,32.24,97.71,156,154.8,0.8,203,4.068,1,-64,85,,,,,,,,21:17:23,21-Jul-2026,39.2084,-96.5939,331.3,15,0.71,16:14:26,21-Jul-2026,-0.85,1,0,0.001,-9999,-0.202,-0.495,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4622,2.4495,1.6421,0.92942,0.19535,-0.014182,0.24394,0.27651,83.0326,0.000302,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162312_28b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,139,Pl16-R2-M1-H2-P08,21-Jul-2026 16:23:12,21-Jul-2026
24,16:23:30,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.17629,2.9176,0.16625,5.6302,2.3308,2.1789,5.5072,3.1764,22.299,23.8535,56.3614,0.44179,7.5,PSF-00578_20260721162330_1e0,0,0,0,90.25991,133.8197,0.32551,0.5,0.8,229.3493,1,44.71,41.79,33.56,34.54,34.54,97.71,156.2,154.9,0.8,1761,4.067,-9,-33,343,,,,,,,,21:17:41,21-Jul-2026,39.2084,-96.5939,331.3,15,0.71,16:14:26,21-Jul-2026,-0.85,1,0,0.002,0.011,-0.157,-0.466,-0.497,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4627,2.453,1.6435,0.92969,0.19449,0.012076,0.24574,1.5785,90.2599,0.000287,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162330_1e0,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,140,Pl16-R2-M1-H2-P08,21-Jul-2026 16:23:30,21-Jul-2026
25,16:23:43,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.19059,2.9162,0.17889,6.0318,2.3446,2.1817,5.5067,3.1621,22.328,23.9949,56.3573,0.44179,7.5,PSF-00578_20260721162343_2f7,0,0,0,91.24768,141.7773,0.3564,0.5,0.8,255.7475,1,44.75,41.64,33.65,34.54,34.54,97.71,156,154.8,0.8,1794,4.062,-8,-44,345,,,,,,,,21:17:54,21-Jul-2026,39.2084,-96.5939,331.9,15,0.71,16:14:26,21-Jul-2026,-0.85,1,0,0.001,0.013,-0.515,0.512,2.998,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4625,2.453,1.6421,0.9295,0.19382,0.010999,0.24711,1.6056,91.2477,0.000293,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162343_2f7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,141,Pl16-R2-M1-H2-P08,21-Jul-2026 16:23:43,21-Jul-2026
26,16:23:58,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.014589,2.9172,0.014517,0.50168,2.2638,2.2503,5.5064,3.2426,23.0287,23.1673,56.3517,0.44179,7.5,PSF-00578_20260721162358_e81,0,0,0,89.05292,160.091,0.44374,0.5,0.8,285.0483,1,43,42.74,33.73,34.54,34.54,97.72,156.1,154.7,0.9,1606,4.066,-12,17,97,,,,,,,,21:18:09,21-Jul-2026,39.2084,-96.5939,332.8,15,0.71,16:14:26,21-Jul-2026,-0.85,1,0.001,0.002,-9999,-0.872,-5.952,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4639,2.4508,1.6431,0.9291,0.19318,0.009955,0.24865,1.4486,89.0529,0.000298,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162358_e81,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,142,Pl16-R2-M1-H2-P08,21-Jul-2026 16:23:58,21-Jul-2026
27,16:24:14,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.051376,2.9174,0.050487,1.5168,2.2596,2.2186,5.0851,2.8255,22.7048,23.124,52.0391,0.44179,7.5,PSF-00578_20260721162414_624,0,0,0,87.19254,211.0094,0.58678,0.5,0.8,36.3838,1,42.69,41.91,33.83,33.12,33.12,97.72,156.2,154.7,0.9,155,4.063,-15,-23,88,,,,,,,,21:18:25,21-Jul-2026,39.2084,-96.5939,332.7,15,0.71,16:14:26,21-Jul-2026,-0.85,1,0.001,0.002,-9999,-2.649,-0.879,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4628,2.4503,1.6433,0.92922,0.19244,-0.008377,0.25031,0.23617,87.1925,0.000313,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162414_624,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,143,Pl16-R2-M1-H2-P08,21-Jul-2026 16:24:14,21-Jul-2026
28,16:24:27,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.15602,2.9166,0.1481,4.8717,2.3508,2.2193,5.4372,3.0864,22.7118,24.0577,55.643,0.44179,7.5,PSF-00578_20260721162427_e45,0,0,0,92.32915,138.3494,0.33264,0.5,0.8,231.5834,1,44.24,41.77,33.9,34.31,34.31,97.72,156.1,154.6,0.9,1741,4.064,20,64,176,,,,,,,,21:18:38,21-Jul-2026,39.2084,-96.5939,332.6,15,0.71,16:14:26,21-Jul-2026,-0.85,1,0.002,0.004,-9999,-1.16,-3.375,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4626,2.4523,1.6424,0.92893,0.19193,0.005196,0.25157,1.561,92.3291,0.000278,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721162427_e45,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,144,Pl16-R2-M1-H2-P08,21-Jul-2026 16:24:27,21-Jul-2026
13,21:21:43,21-Jul-2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.007452,2.9151,0.007433,0.093349,1.9761,1.9735,3.1718,1.1958,20.1827,20.2086,32.4374,0.44179,7.5,PSF-00578_20260721212143_45b,0,0,0,78.85802,332.9716,0.76317,0.5,0.8,0.010891,1,56.08,56.01,26.73,24.96,24.96,97.78,155.9,155.6,0.2,0,3.947,-18,-22,81,,,,,,,,02:15:53,22-Jul-2026,39.2085,-96.5939,319.7,7,1.32,21:16:33,21-Jul-2026,-0.75,1,0.001,-0.002,-0.016,0.433,0.951,2.013,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4824,2.4685,1.641,0.93134,0.25453,-0.019366,0.13357,0.10667,78.858,0.000284,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260721212143_45b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-21.csv,21-Jul-2026,165,Pl16-R2-M1-H2-P08,21-Jul-2026 21:21:43,21-Jul-2026
